Random seed: "--seed={ 0xe0b55206, 0x2d753027, 0xe4e071ba, 0x95eae222, 0x2e030bba, 0x7126a020, 0xd34875e8, 0x9db04630, 0xc48eda55, 0xd0e42016, 0xff057a18, 0x1b9242a2 }"
# variant=lvl1 response_length=126 max_candidates=0
pair,candidate_space,candidate_space_overflow,candidates,responses,odd_degree,even_degree,invalid,odd_percent,complete
2537,375,0,375,62,22,40,0,35.48387097,1
2538,225,0,225,62,22,40,0,35.48387097,1
2539,375,0,375,62,24,38,0,38.70967742,1
2540,125,0,125,60,30,30,0,50.00000000,1
2541,315,0,315,60,18,42,0,30.00000000,1
2542,105,0,105,62,18,44,0,29.03225806,1
2543,243,0,243,68,16,52,0,23.52941176,1
2544,135,0,135,60,16,44,0,26.66666667,1
2545,135,0,135,54,24,30,0,44.44444444,1
2546,225,0,225,66,22,44,0,33.33333333,1
2547,405,0,405,60,24,36,0,40.00000000,1
2548,225,0,225,66,28,38,0,42.42424242,1
2549,225,0,225,62,24,38,0,38.70967742,1
2550,225,0,225,64,28,36,0,43.75000000,1
2551,147,0,147,72,40,32,0,55.55555556,1
2552,243,0,243,56,26,30,0,46.42857143,1
2553,225,0,225,60,20,40,0,33.33333333,1
2554,175,0,175,84,22,62,0,26.19047619,1
2555,175,0,175,58,16,42,0,27.58620690,1
2556,189,0,189,106,26,80,0,24.52830189,1
2557,243,0,243,54,30,24,0,55.55555556,1
2558,243,0,243,60,28,32,0,46.66666667,1
2559,225,0,225,60,20,40,0,33.33333333,1
2560,99,0,99,60,18,42,0,30.00000000,1
2561,189,0,189,56,22,34,0,39.28571429,1
2562,189,0,189,48,28,20,0,58.33333333,1
2563,225,0,225,68,26,42,0,38.23529412,1
2564,225,0,225,56,22,34,0,39.28571429,1
2565,225,0,225,60,24,36,0,40.00000000,1
2566,225,0,225,66,22,44,0,33.33333333,1
2567,225,0,225,60,22,38,0,36.66666667,1
2568,225,0,225,68,28,40,0,41.17647059,1
2569,225,0,225,70,22,48,0,31.42857143,1
2570,135,0,135,60,26,34,0,43.33333333,1
2571,315,0,315,68,20,48,0,29.41176471,1
2572,225,0,225,58,16,42,0,27.58620690,1
2573,189,0,189,54,12,42,0,22.22222222,1
2574,225,0,225,56,26,30,0,46.42857143,1
2575,135,0,135,58,20,38,0,34.48275862,1
2576,225,0,225,66,24,42,0,36.36363636,1
2577,225,0,225,60,20,40,0,33.33333333,1
2578,105,0,105,56,18,38,0,32.14285714,1
2579,225,0,225,66,22,44,0,33.33333333,1
2580,315,0,315,58,28,30,0,48.27586207,1
2581,225,0,225,76,34,42,0,44.73684211,1
2582,315,0,315,56,26,30,0,46.42857143,1
2583,315,0,315,54,28,26,0,51.85185185,1
2584,375,0,375,50,26,24,0,52.00000000,1
2585,225,0,225,62,28,34,0,45.16129032,1
2586,375,0,375,62,24,38,0,38.70967742,1
2587,225,0,225,64,30,34,0,46.87500000,1
2588,189,0,189,58,14,44,0,24.13793103,1
2589,375,0,375,62,26,36,0,41.93548387,1
2590,225,0,225,70,28,42,0,40.00000000,1
2591,375,0,375,58,14,44,0,24.13793103,1
2592,189,0,189,62,24,38,0,38.70967742,1
2593,225,0,225,62,20,42,0,32.25806452,1
2594,189,0,189,70,26,44,0,37.14285714,1
2595,225,0,225,70,30,40,0,42.85714286,1
2596,135,0,135,60,22,38,0,36.66666667,1
2597,315,0,315,62,20,42,0,32.25806452,1
2598,225,0,225,66,30,36,0,45.45454545,1
2599,225,0,225,58,18,40,0,31.03448276,1
2600,225,0,225,62,22,40,0,35.48387097,1
2601,175,0,175,96,50,46,0,52.08333333,1
2602,189,0,189,52,20,32,0,38.46153846,1
2603,315,0,315,54,12,42,0,22.22222222,1
2604,375,0,375,56,24,32,0,42.85714286,1
2605,225,0,225,64,22,42,0,34.37500000,1
2606,225,0,225,66,22,44,0,33.33333333,1
2607,225,0,225,62,22,40,0,35.48387097,1
2608,315,0,315,60,16,44,0,26.66666667,1
2609,375,0,375,60,18,42,0,30.00000000,1
2610,375,0,375,56,20,36,0,35.71428571,1
2611,189,0,189,56,32,24,0,57.14285714,1
2612,225,0,225,64,26,38,0,40.62500000,1
2613,225,0,225,62,22,40,0,35.48387097,1
2614,225,0,225,64,22,42,0,34.37500000,1
2615,225,0,225,64,28,36,0,43.75000000,1
2616,375,0,375,60,22,38,0,36.66666667,1
2617,225,0,225,68,26,42,0,38.23529412,1
2618,175,0,175,64,34,30,0,53.12500000,1
2619,225,0,225,68,26,42,0,38.23529412,1
2620,225,0,225,46,18,28,0,39.13043478,1
2621,135,0,135,60,20,40,0,33.33333333,1
2622,225,0,225,64,26,38,0,40.62500000,1
2623,315,0,315,66,26,40,0,39.39393939,1
2624,245,0,245,78,18,60,0,23.07692308,1
2625,189,0,189,68,26,42,0,38.23529412,1
2626,189,0,189,66,28,38,0,42.42424242,1
2627,225,0,225,64,26,38,0,40.62500000,1
2628,225,0,225,64,24,40,0,37.50000000,1
2629,147,0,147,58,20,38,0,34.48275862,1
2630,105,0,105,58,12,46,0,20.68965517,1
2631,225,0,225,64,30,34,0,46.87500000,1
2632,175,0,175,88,20,68,0,22.72727273,1
2633,225,0,225,54,18,36,0,33.33333333,1
2634,375,0,375,62,30,32,0,48.38709677,1
2635,189,0,189,72,26,46,0,36.11111111,1
2636,225,0,225,56,26,30,0,46.42857143,1
2637,225,0,225,62,26,36,0,41.93548387,1
2638,105,0,105,62,28,34,0,45.16129032,1
2639,375,0,375,58,24,34,0,41.37931034,1
2640,105,0,105,50,26,24,0,52.00000000,1
2641,189,0,189,58,26,32,0,44.82758621,1
2642,225,0,225,64,16,48,0,25.00000000,1
2643,315,0,315,60,18,42,0,30.00000000,1
2644,315,0,315,60,24,36,0,40.00000000,1
2645,225,0,225,74,28,46,0,37.83783784,1
2646,225,0,225,60,26,34,0,43.33333333,1
2647,225,0,225,62,26,36,0,41.93548387,1
2648,225,0,225,56,22,34,0,39.28571429,1
2649,105,0,105,60,18,42,0,30.00000000,1
2650,135,0,135,68,26,42,0,38.23529412,1
2651,375,0,375,56,26,30,0,46.42857143,1
2652,225,0,225,60,22,38,0,36.66666667,1
2653,225,0,225,58,26,32,0,44.82758621,1
2654,225,0,225,66,26,40,0,39.39393939,1
2655,189,0,189,52,22,30,0,42.30769231,1
2656,225,0,225,56,24,32,0,42.85714286,1
2657,135,0,135,64,20,44,0,31.25000000,1
2658,225,0,225,64,22,42,0,34.37500000,1
2659,315,0,315,54,16,38,0,29.62962963,1
2660,135,0,135,68,26,42,0,38.23529412,1
2661,225,0,225,62,26,36,0,41.93548387,1
2662,225,0,225,58,24,34,0,41.37931034,1
2663,125,0,125,78,42,36,0,53.84615385,1
2664,243,0,243,78,30,48,0,38.46153846,1
2665,225,0,225,62,16,46,0,25.80645161,1
2666,225,0,225,68,30,38,0,44.11764706,1
2667,225,0,225,64,28,36,0,43.75000000,1
2668,165,0,165,60,18,42,0,30.00000000,1
2669,225,0,225,58,22,36,0,37.93103448,1
2670,105,0,105,74,36,38,0,48.64864865,1
2671,375,0,375,60,30,30,0,50.00000000,1
2672,225,0,225,58,22,36,0,37.93103448,1
2673,225,0,225,60,18,42,0,30.00000000,1
2674,375,0,375,60,22,38,0,36.66666667,1
2675,315,0,315,54,14,40,0,25.92592593,1
2676,175,0,175,92,22,70,0,23.91304348,1
2677,297,0,297,56,22,34,0,39.28571429,1
2678,243,0,243,54,32,22,0,59.25925926,1
2679,225,0,225,62,24,38,0,38.70967742,1
2680,315,0,315,66,26,40,0,39.39393939,1
2681,225,0,225,60,18,42,0,30.00000000,1
2682,225,0,225,58,30,28,0,51.72413793,1
2683,315,0,315,56,20,36,0,35.71428571,1
2684,225,0,225,54,18,36,0,33.33333333,1
2685,195,0,195,60,4,56,0,6.66666667,1
2686,225,0,225,62,28,34,0,45.16129032,1
2687,225,0,225,66,30,36,0,45.45454545,1
2688,315,0,315,64,28,36,0,43.75000000,1
2689,225,0,225,66,26,40,0,39.39393939,1
2690,495,0,495,46,16,30,0,34.78260870,1
2691,135,0,135,66,24,42,0,36.36363636,1
2692,175,0,175,64,30,34,0,46.87500000,1
2693,315,0,315,60,30,30,0,50.00000000,1
2694,225,0,225,56,26,30,0,46.42857143,1
2695,315,0,315,60,18,42,0,30.00000000,1
2696,189,0,189,62,24,38,0,38.70967742,1
2697,225,0,225,68,22,46,0,32.35294118,1
2698,375,0,375,56,16,40,0,28.57142857,1
2699,375,0,375,56,26,30,0,46.42857143,1
2700,135,0,135,70,30,40,0,42.85714286,1
2701,225,0,225,66,24,42,0,36.36363636,1
2702,225,0,225,60,20,40,0,33.33333333,1
2703,225,0,225,62,22,40,0,35.48387097,1
2704,315,0,315,54,26,28,0,48.14814815,1
2705,175,0,175,66,36,30,0,54.54545455,1
2706,81,0,81,52,14,38,0,26.92307692,1
2707,189,0,189,70,24,46,0,34.28571429,1
2708,375,0,375,58,16,42,0,27.58620690,1
2709,125,0,125,52,16,36,0,30.76923077,1
2710,375,0,375,56,16,40,0,28.57142857,1
2711,315,0,315,50,16,34,0,32.00000000,1
2712,315,0,315,60,18,42,0,30.00000000,1
2713,225,0,225,58,22,36,0,37.93103448,1
2714,135,0,135,66,24,42,0,36.36363636,1
2715,189,0,189,66,22,44,0,33.33333333,1
2716,135,0,135,58,22,36,0,37.93103448,1
2717,135,0,135,56,16,40,0,28.57142857,1
2718,175,0,175,56,10,46,0,17.85714286,1
2719,225,0,225,64,26,38,0,40.62500000,1
2720,105,0,105,52,24,28,0,46.15384615,1
2721,225,0,225,52,24,28,0,46.15384615,1
2722,375,0,375,58,20,38,0,34.48275862,1
2723,225,0,225,54,20,34,0,37.03703704,1
2724,135,0,135,60,20,40,0,33.33333333,1
2725,225,0,225,54,24,30,0,44.44444444,1
2726,225,0,225,60,22,38,0,36.66666667,1
2727,125,0,125,60,16,44,0,26.66666667,1
2728,225,0,225,68,26,42,0,38.23529412,1
2729,225,0,225,60,20,40,0,33.33333333,1
2730,225,0,225,62,28,34,0,45.16129032,1
2731,105,0,105,62,12,50,0,19.35483871,1
2732,189,0,189,66,30,36,0,45.45454545,1
2733,315,0,315,64,32,32,0,50.00000000,1
2734,225,0,225,60,24,36,0,40.00000000,1
2735,225,0,225,68,26,42,0,38.23529412,1
2736,189,0,189,58,18,40,0,31.03448276,1
2737,315,0,315,62,32,30,0,51.61290323,1
2738,225,0,225,60,26,34,0,43.33333333,1
2739,225,0,225,70,24,46,0,34.28571429,1
2740,225,0,225,52,18,34,0,34.61538462,1
2741,315,0,315,54,26,28,0,48.14814815,1
2742,225,0,225,66,26,40,0,39.39393939,1
2743,245,0,245,110,26,84,0,23.63636364,1
2744,189,0,189,66,24,42,0,36.36363636,1
2745,225,0,225,60,26,34,0,43.33333333,1
2746,189,0,189,62,26,36,0,41.93548387,1
2747,117,0,117,68,34,34,0,50.00000000,1
2748,225,0,225,90,52,38,0,57.77777778,1
2749,351,0,351,48,16,32,0,33.33333333,1
2750,225,0,225,66,28,38,0,42.42424242,1
2751,175,0,175,78,40,38,0,51.28205128,1
2752,315,0,315,54,30,24,0,55.55555556,1
2753,135,0,135,60,24,36,0,40.00000000,1
2754,231,0,231,114,64,50,0,56.14035088,1
2755,225,0,225,62,24,38,0,38.70967742,1
2756,105,0,105,62,20,42,0,32.25806452,1
2757,375,0,375,64,24,40,0,37.50000000,1
2758,225,0,225,62,22,40,0,35.48387097,1
2759,225,0,225,60,22,38,0,36.66666667,1
2760,375,0,375,52,18,34,0,34.61538462,1
2761,225,0,225,60,20,40,0,33.33333333,1
2762,165,0,165,56,28,28,0,50.00000000,1
2763,135,0,135,70,26,44,0,37.14285714,1
2764,99,0,99,60,18,42,0,30.00000000,1
2765,243,0,243,54,14,40,0,25.92592593,1
2766,63,0,63,54,24,30,0,44.44444444,1
2767,225,0,225,64,26,38,0,40.62500000,1
2768,315,0,315,64,30,34,0,46.87500000,1
2769,315,0,315,60,30,30,0,50.00000000,1
2770,135,0,135,64,24,40,0,37.50000000,1
2771,441,0,441,46,22,24,0,47.82608696,1
2772,225,0,225,70,26,44,0,37.14285714,1
2773,189,0,189,68,26,42,0,38.23529412,1
2774,225,0,225,66,22,44,0,33.33333333,1
2775,225,0,225,66,22,44,0,33.33333333,1
2776,405,0,405,56,30,26,0,53.57142857,1
2777,243,0,243,58,32,26,0,55.17241379,1
2778,105,0,105,52,10,42,0,19.23076923,1
2779,135,0,135,64,22,42,0,34.37500000,1
2780,243,0,243,74,8,66,0,10.81081081,1
2781,105,0,105,66,18,48,0,27.27272727,1
2782,225,0,225,54,24,30,0,44.44444444,1
2783,225,0,225,56,22,34,0,39.28571429,1
2784,175,0,175,90,46,44,0,51.11111111,1
2785,189,0,189,60,18,42,0,30.00000000,1
2786,135,0,135,60,26,34,0,43.33333333,1
2787,225,0,225,64,22,42,0,34.37500000,1
2788,315,0,315,56,18,38,0,32.14285714,1
2789,225,0,225,134,30,104,0,22.38805970,1
2790,225,0,225,66,30,36,0,45.45454545,1
2791,135,0,135,60,14,46,0,23.33333333,1
2792,225,0,225,64,22,42,0,34.37500000,1
2793,405,0,405,58,30,28,0,51.72413793,1
2794,225,0,225,62,20,42,0,32.25806452,1
2795,135,0,135,68,24,44,0,35.29411765,1
2796,225,0,225,70,26,44,0,37.14285714,1
2797,225,0,225,58,26,32,0,44.82758621,1
2798,375,0,375,62,26,36,0,41.93548387,1
2799,125,0,125,60,16,44,0,26.66666667,1
2800,225,0,225,62,28,34,0,45.16129032,1
2801,315,0,315,60,20,40,0,33.33333333,1
2802,243,0,243,58,24,34,0,41.37931034,1
2803,225,0,225,72,26,46,0,36.11111111,1
2804,225,0,225,62,24,38,0,38.70967742,1
2805,225,0,225,60,30,30,0,50.00000000,1
2806,315,0,315,58,16,42,0,27.58620690,1
2807,225,0,225,64,22,42,0,34.37500000,1
2808,225,0,225,72,22,50,0,30.55555556,1
2809,225,0,225,64,22,42,0,34.37500000,1
2810,135,0,135,60,28,32,0,46.66666667,1
2811,375,0,375,58,16,42,0,27.58620690,1
2812,225,0,225,56,24,32,0,42.85714286,1
2813,105,0,105,52,32,20,0,61.53846154,1
2814,225,0,225,56,22,34,0,39.28571429,1
2815,375,0,375,64,18,46,0,28.12500000,1
2816,135,0,135,66,26,40,0,39.39393939,1
2817,375,0,375,66,24,42,0,36.36363636,1
2818,135,0,135,68,28,40,0,41.17647059,1
2819,135,0,135,68,24,44,0,35.29411765,1
2820,315,0,315,62,24,38,0,38.70967742,1
2821,225,0,225,66,20,46,0,30.30303030,1
2822,243,0,243,72,20,52,0,27.77777778,1
2823,175,0,175,54,16,38,0,29.62962963,1
2824,405,0,405,52,22,30,0,42.30769231,1
2825,225,0,225,58,24,34,0,41.37931034,1
2826,225,0,225,68,22,46,0,32.35294118,1
2827,375,0,375,70,22,48,0,31.42857143,1
2828,189,0,189,78,36,42,0,46.15384615,1
2829,225,0,225,62,26,36,0,41.93548387,1
2830,375,0,375,60,26,34,0,43.33333333,1
2831,243,0,243,60,20,40,0,33.33333333,1
2832,225,0,225,60,20,40,0,33.33333333,1
2833,225,0,225,70,24,46,0,34.28571429,1
2834,225,0,225,68,32,36,0,47.05882353,1
2835,225,0,225,62,22,40,0,35.48387097,1
2836,105,0,105,60,14,46,0,23.33333333,1
2837,225,0,225,56,20,36,0,35.71428571,1
2838,125,0,125,68,36,32,0,52.94117647,1
2839,135,0,135,66,28,38,0,42.42424242,1
2840,315,0,315,56,18,38,0,32.14285714,1
2841,315,0,315,64,28,36,0,43.75000000,1
2842,273,0,273,164,42,122,0,25.60975610,1
2843,225,0,225,56,22,34,0,39.28571429,1
2844,225,0,225,66,26,40,0,39.39393939,1
2845,135,0,135,60,28,32,0,46.66666667,1
2846,225,0,225,62,20,42,0,32.25806452,1
2847,375,0,375,60,26,34,0,43.33333333,1
2848,189,0,189,66,24,42,0,36.36363636,1
2849,375,0,375,54,12,42,0,22.22222222,1
2850,351,0,351,54,14,40,0,25.92592593,1
2851,189,0,189,66,28,38,0,42.42424242,1
2852,189,0,189,68,26,42,0,38.23529412,1
2853,225,0,225,60,24,36,0,40.00000000,1
2854,225,0,225,72,30,42,0,41.66666667,1
2855,135,0,135,64,32,32,0,50.00000000,1
2856,135,0,135,66,26,40,0,39.39393939,1
2857,135,0,135,54,24,30,0,44.44444444,1
2858,225,0,225,68,20,48,0,29.41176471,1
2859,315,0,315,68,28,40,0,41.17647059,1
2860,225,0,225,68,30,38,0,44.11764706,1
2861,225,0,225,66,22,44,0,33.33333333,1
2862,225,0,225,66,20,46,0,30.30303030,1
2863,225,0,225,62,22,40,0,35.48387097,1
2864,315,0,315,68,26,42,0,38.23529412,1
2865,375,0,375,58,22,36,0,37.93103448,1
2866,135,0,135,64,26,38,0,40.62500000,1
2867,99,0,99,68,34,34,0,50.00000000,1
2868,225,0,225,64,30,34,0,46.87500000,1
2869,225,0,225,58,20,38,0,34.48275862,1
2870,375,0,375,64,26,38,0,40.62500000,1
2871,165,0,165,102,54,48,0,52.94117647,1
2872,105,0,105,62,30,32,0,48.38709677,1
2873,135,0,135,54,30,24,0,55.55555556,1
2874,225,0,225,66,26,40,0,39.39393939,1
2875,105,0,105,58,14,44,0,24.13793103,1
2876,315,0,315,56,18,38,0,32.14285714,1
2877,135,0,135,62,20,42,0,32.25806452,1
2878,189,0,189,66,24,42,0,36.36363636,1
2879,189,0,189,62,28,34,0,45.16129032,1
2880,297,0,297,56,14,42,0,25.00000000,1
2881,225,0,225,60,24,36,0,40.00000000,1
2882,315,0,315,56,28,28,0,50.00000000,1
2883,225,0,225,62,26,36,0,41.93548387,1
2884,225,0,225,60,24,36,0,40.00000000,1
2885,225,0,225,70,28,42,0,40.00000000,1
2886,175,0,175,84,46,38,0,54.76190476,1
2887,189,0,189,68,26,42,0,38.23529412,1
2888,255,0,255,154,34,120,0,22.07792208,1
2889,225,0,225,62,24,38,0,38.70967742,1
2890,225,0,225,66,22,44,0,33.33333333,1
2891,225,0,225,74,26,48,0,35.13513514,1
2892,225,0,225,62,22,40,0,35.48387097,1
2893,375,0,375,62,26,36,0,41.93548387,1
2894,375,0,375,66,26,40,0,39.39393939,1
2895,315,0,315,60,20,40,0,33.33333333,1
2896,225,0,225,58,16,42,0,27.58620690,1
2897,189,0,189,56,20,36,0,35.71428571,1
2898,375,0,375,58,16,42,0,27.58620690,1
2899,243,0,243,68,24,44,0,35.29411765,1
2900,375,0,375,62,28,34,0,45.16129032,1
2901,189,0,189,66,22,44,0,33.33333333,1
2902,375,0,375,62,22,40,0,35.48387097,1
2903,225,0,225,68,32,36,0,47.05882353,1
2904,315,0,315,58,26,32,0,44.82758621,1
2905,225,0,225,62,16,46,0,25.80645161,1
2906,135,0,135,54,22,32,0,40.74074074,1
2907,375,0,375,66,26,40,0,39.39393939,1
2908,375,0,375,52,12,40,0,23.07692308,1
2909,225,0,225,62,24,38,0,38.70967742,1
2910,225,0,225,62,26,36,0,41.93548387,1
2911,135,0,135,62,22,40,0,35.48387097,1
2912,105,0,105,60,16,44,0,26.66666667,1
2913,315,0,315,48,18,30,0,37.50000000,1
2914,81,0,81,50,14,36,0,28.00000000,1
2915,189,0,189,66,28,38,0,42.42424242,1
2916,375,0,375,64,30,34,0,46.87500000,1
2917,375,0,375,66,24,42,0,36.36363636,1
2918,225,0,225,62,18,44,0,29.03225806,1
2919,125,0,125,84,42,42,0,50.00000000,1
2920,189,0,189,64,24,40,0,37.50000000,1
2921,225,0,225,58,22,36,0,37.93103448,1
2922,135,0,135,66,24,42,0,36.36363636,1
2923,375,0,375,56,14,42,0,25.00000000,1
2924,225,0,225,70,30,40,0,42.85714286,1
2925,315,0,315,52,26,26,0,50.00000000,1
2926,297,0,297,62,30,32,0,48.38709677,1
2927,375,0,375,52,24,28,0,46.15384615,1
2928,225,0,225,66,22,44,0,33.33333333,1
2929,225,0,225,64,26,38,0,40.62500000,1
2930,225,0,225,68,22,46,0,32.35294118,1
2931,135,0,135,64,28,36,0,43.75000000,1
2932,135,0,135,64,24,40,0,37.50000000,1
2933,125,0,125,66,34,32,0,51.51515152,1
2934,243,0,243,76,30,46,0,39.47368421,1
2935,175,0,175,80,20,60,0,25.00000000,1
2936,495,0,495,38,8,30,0,21.05263158,1
2937,225,0,225,60,18,42,0,30.00000000,1
2938,225,0,225,70,24,46,0,34.28571429,1
2939,375,0,375,58,22,36,0,37.93103448,1
2940,225,0,225,62,22,40,0,35.48387097,1
2941,189,0,189,50,28,22,0,56.00000000,1
2942,225,0,225,70,22,48,0,31.42857143,1
2943,135,0,135,66,26,40,0,39.39393939,1
2944,245,0,245,82,20,62,0,24.39024390,1
2945,441,0,441,48,18,30,0,37.50000000,1
2946,225,0,225,58,24,34,0,41.37931034,1
2947,375,0,375,60,24,36,0,40.00000000,1
2948,375,0,375,58,22,36,0,37.93103448,1
2949,315,0,315,64,30,34,0,46.87500000,1
2950,99,0,99,56,30,26,0,53.57142857,1
2951,195,0,195,106,26,80,0,24.52830189,1
2952,135,0,135,64,26,38,0,40.62500000,1
2953,189,0,189,68,24,44,0,35.29411765,1
2954,189,0,189,58,20,38,0,34.48275862,1
2955,189,0,189,60,24,36,0,40.00000000,1
2956,315,0,315,54,10,44,0,18.51851852,1
2957,189,0,189,68,28,40,0,41.17647059,1
2958,135,0,135,62,24,38,0,38.70967742,1
2959,315,0,315,70,30,40,0,42.85714286,1
2960,225,0,225,58,22,36,0,37.93103448,1
2961,105,0,105,58,14,44,0,24.13793103,1
2962,225,0,225,58,22,36,0,37.93103448,1
2963,525,0,525,52,14,38,0,26.92307692,1
2964,375,0,375,68,28,40,0,41.17647059,1
2965,225,0,225,68,28,40,0,41.17647059,1
2966,189,0,189,62,28,34,0,45.16129032,1
2967,225,0,225,62,24,38,0,38.70967742,1
2968,135,0,135,70,28,42,0,40.00000000,1
2969,225,0,225,50,26,24,0,52.00000000,1
2970,147,0,147,82,46,36,0,56.09756098,1
2971,243,0,243,56,22,34,0,39.28571429,1
2972,225,0,225,68,28,40,0,41.17647059,1
2973,315,0,315,60,28,32,0,46.66666667,1
2974,225,0,225,68,28,40,0,41.17647059,1
2975,315,0,315,52,26,26,0,50.00000000,1
2976,375,0,375,64,24,40,0,37.50000000,1
2977,63,0,63,50,28,22,0,56.00000000,1
2978,105,0,105,78,22,56,0,28.20512821,1
2979,135,0,135,60,24,36,0,40.00000000,1
2980,243,0,243,76,30,46,0,39.47368421,1
2981,225,0,225,60,24,36,0,40.00000000,1
2982,315,0,315,58,32,26,0,55.17241379,1
2983,375,0,375,60,26,34,0,43.33333333,1
2984,189,0,189,62,24,38,0,38.70967742,1
2985,147,0,147,62,30,32,0,48.38709677,1
2986,225,0,225,58,20,38,0,34.48275862,1
2987,225,0,225,64,22,42,0,34.37500000,1
2988,105,0,105,58,28,30,0,48.27586207,1
2989,225,0,225,54,20,34,0,37.03703704,1
2990,225,0,225,64,26,38,0,40.62500000,1
2991,225,0,225,64,28,36,0,43.75000000,1
2992,189,0,189,68,32,36,0,47.05882353,1
2993,189,0,189,62,22,40,0,35.48387097,1
2994,225,0,225,64,26,38,0,40.62500000,1
2995,189,0,189,60,22,38,0,36.66666667,1
2996,225,0,225,70,26,44,0,37.14285714,1
2997,225,0,225,62,22,40,0,35.48387097,1
2998,225,0,225,64,26,38,0,40.62500000,1
2999,243,0,243,64,28,36,0,43.75000000,1
3000,225,0,225,66,24,42,0,36.36363636,1
3001,135,0,135,68,28,40,0,41.17647059,1
3002,315,0,315,60,16,44,0,26.66666667,1
3003,189,0,189,64,22,42,0,34.37500000,1
3004,175,0,175,52,16,36,0,30.76923077,1
3005,135,0,135,66,24,42,0,36.36363636,1
3006,297,0,297,66,26,40,0,39.39393939,1
3007,225,0,225,56,18,38,0,32.14285714,1
3008,375,0,375,62,24,38,0,38.70967742,1
3009,135,0,135,68,22,46,0,32.35294118,1
3010,375,0,375,62,16,46,0,25.80645161,1
3011,225,0,225,64,24,40,0,37.50000000,1
3012,315,0,315,62,20,42,0,32.25806452,1
3013,105,0,105,68,36,32,0,52.94117647,1
3014,225,0,225,56,34,22,0,60.71428571,1
3015,225,0,225,66,26,40,0,39.39393939,1
3016,189,0,189,70,26,44,0,37.14285714,1
3017,125,0,125,48,14,34,0,29.16666667,1
3018,135,0,135,64,20,44,0,31.25000000,1
3019,375,0,375,64,20,44,0,31.25000000,1
3020,225,0,225,60,14,46,0,23.33333333,1
3021,225,0,225,64,28,36,0,43.75000000,1
3022,375,0,375,66,28,38,0,42.42424242,1
3023,225,0,225,64,24,40,0,37.50000000,1
3024,189,0,189,54,16,38,0,29.62962963,1
3025,225,0,225,66,24,42,0,36.36363636,1
3026,297,0,297,76,26,50,0,34.21052632,1
3027,117,0,117,60,14,46,0,23.33333333,1
3028,225,0,225,66,28,38,0,42.42424242,1
3029,135,0,135,66,28,38,0,42.42424242,1
3030,375,0,375,62,24,38,0,38.70967742,1
3031,245,0,245,106,22,84,0,20.75471698,1
3032,375,0,375,62,28,34,0,45.16129032,1
3033,315,0,315,56,14,42,0,25.00000000,1
3034,375,0,375,60,24,36,0,40.00000000,1
3035,315,0,315,70,20,50,0,28.57142857,1
3036,315,0,315,54,14,40,0,25.92592593,1
3037,315,0,315,58,30,28,0,51.72413793,1
3038,225,0,225,60,22,38,0,36.66666667,1
3039,225,0,225,66,28,38,0,42.42424242,1
3040,189,0,189,64,26,38,0,40.62500000,1
3041,135,0,135,66,20,46,0,30.30303030,1
3042,189,0,189,62,20,42,0,32.25806452,1
3043,315,0,315,60,26,34,0,43.33333333,1
3044,405,0,405,44,14,30,0,31.81818182,1
3045,225,0,225,66,24,42,0,36.36363636,1
3046,75,0,75,52,12,40,0,23.07692308,1
3047,375,0,375,64,26,38,0,40.62500000,1
3048,243,0,243,52,32,20,0,61.53846154,1
3049,135,0,135,66,26,40,0,39.39393939,1
3050,135,0,135,62,26,36,0,41.93548387,1
3051,375,0,375,68,30,38,0,44.11764706,1
3052,225,0,225,66,20,46,0,30.30303030,1
3053,175,0,175,70,20,50,0,28.57142857,1
3054,315,0,315,64,24,40,0,37.50000000,1
3055,225,0,225,72,30,42,0,41.66666667,1
3056,225,0,225,68,24,44,0,35.29411765,1
3057,175,0,175,100,54,46,0,54.00000000,1
3058,225,0,225,66,24,42,0,36.36363636,1
3059,225,0,225,72,36,36,0,50.00000000,1
3060,125,0,125,62,30,32,0,48.38709677,1
3061,315,0,315,66,28,38,0,42.42424242,1
3062,225,0,225,62,22,40,0,35.48387097,1
3063,243,0,243,62,20,42,0,32.25806452,1
3064,375,0,375,70,24,46,0,34.28571429,1
3065,315,0,315,62,24,38,0,38.70967742,1
3066,225,0,225,54,12,42,0,22.22222222,1
3067,225,0,225,54,26,28,0,48.14814815,1
3068,225,0,225,66,22,44,0,33.33333333,1
3069,189,0,189,68,26,42,0,38.23529412,1
3070,225,0,225,70,30,40,0,42.85714286,1
3071,375,0,375,58,16,42,0,27.58620690,1
3072,225,0,225,58,20,38,0,34.48275862,1
3073,135,0,135,66,22,44,0,33.33333333,1
3074,175,0,175,64,32,32,0,50.00000000,1
3075,225,0,225,60,26,34,0,43.33333333,1
3076,225,0,225,64,24,40,0,37.50000000,1
3077,375,0,375,62,26,36,0,41.93548387,1
3078,225,0,225,60,20,40,0,33.33333333,1
3079,225,0,225,46,22,24,0,47.82608696,1
3080,375,0,375,56,28,28,0,50.00000000,1
3081,225,0,225,60,24,36,0,40.00000000,1
3082,225,0,225,66,22,44,0,33.33333333,1
3083,315,0,315,64,24,40,0,37.50000000,1
3084,135,0,135,62,24,38,0,38.70967742,1
3085,189,0,189,56,28,28,0,50.00000000,1
3086,225,0,225,60,26,34,0,43.33333333,1
3087,231,0,231,106,28,78,0,26.41509434,1
3088,125,0,125,52,12,40,0,23.07692308,1
